,dataset,algorithm,time_ms,instance
9188,complejidad-DP,DP,3.76147,instancias/complejidad-DP/n_450-m_450-i_1.in
9189,complejidad-DP,DP,5.51983,instancias/complejidad-DP/n_400-m_700-i_1.in
9190,complejidad-DP,DP,5.74656,instancias/complejidad-DP/n_900-m_300-i_1.in
9191,complejidad-DP,DP,17.429,instancias/complejidad-DP/n_900-m_900-i_1.in
9192,complejidad-DP,DP,15.0488,instancias/complejidad-DP/n_800-m_950-i_2.in
9193,complejidad-DP,DP,3.53723,instancias/complejidad-DP/n_600-m_300-i_1.in
9194,complejidad-DP,DP,14.9115,instancias/complejidad-DP/n_750-m_950-i_1.in
9195,complejidad-DP,DP,13.3516,instancias/complejidad-DP/n_750-m_850-i_0.in
9196,complejidad-DP,DP,0.153706,instancias/complejidad-DP/n_50-m_400-i_2.in
9197,complejidad-DP,DP,0.631448,instancias/complejidad-DP/n_100-m_800-i_1.in
9198,complejidad-DP,DP,8.35881,instancias/complejidad-DP/n_550-m_850-i_1.in
9199,complejidad-DP,DP,0.903719,instancias/complejidad-DP/n_850-m_50-i_1.in
9200,complejidad-DP,DP,5.08127,instancias/complejidad-DP/n_350-m_800-i_1.in
9201,complejidad-DP,DP,1.80684,instancias/complejidad-DP/n_300-m_350-i_0.in
9202,complejidad-DP,DP,7.32944,instancias/complejidad-DP/n_700-m_450-i_1.in
9203,complejidad-DP,DP,0.502125,instancias/complejidad-DP/n_100-m_700-i_0.in
9204,complejidad-DP,DP,0.261158,instancias/complejidad-DP/n_50-m_900-i_0.in
9205,complejidad-DP,DP,8.00736,instancias/complejidad-DP/n_550-m_650-i_0.in
9206,complejidad-DP,DP,13.9976,instancias/complejidad-DP/n_950-m_650-i_0.in
9207,complejidad-DP,DP,1.75385,instancias/complejidad-DP/n_650-m_150-i_0.in
9208,complejidad-DP,DP,1.85437,instancias/complejidad-DP/n_250-m_450-i_2.in
9209,complejidad-DP,DP,0.553569,instancias/complejidad-DP/n_550-m_50-i_1.in
9210,complejidad-DP,DP,7.29148,instancias/complejidad-DP/n_650-m_550-i_2.in
9211,complejidad-DP,DP,0.620934,instancias/complejidad-DP/n_300-m_100-i_0.in
9212,complejidad-DP,DP,0.72414,instancias/complejidad-DP/n_150-m_350-i_1.in
9213,complejidad-DP,DP,3.14517,instancias/complejidad-DP/n_750-m_200-i_0.in
9214,complejidad-DP,DP,1.21006,instancias/complejidad-DP/n_150-m_600-i_0.in
9215,complejidad-DP,DP,10.5792,instancias/complejidad-DP/n_950-m_500-i_1.in
9216,complejidad-DP,DP,2.37941,instancias/complejidad-DP/n_250-m_700-i_1.in
9217,complejidad-DP,DP,6.60198,instancias/complejidad-DP/n_800-m_350-i_1.in
9218,complejidad-DP,DP,8.92589,instancias/complejidad-DP/n_550-m_800-i_1.in
9219,complejidad-DP,DP,5.32672,instancias/complejidad-DP/n_350-m_850-i_2.in
9220,complejidad-DP,DP,0.315206,instancias/complejidad-DP/n_100-m_250-i_1.in
9221,complejidad-DP,DP,4.71557,instancias/complejidad-DP/n_350-m_900-i_2.in
9222,complejidad-DP,DP,15.1224,instancias/complejidad-DP/n_700-m_1000-i_2.in
9223,complejidad-DP,DP,8.50743,instancias/complejidad-DP/n_1000-m_350-i_1.in
9224,complejidad-DP,DP,8.86931,instancias/complejidad-DP/n_650-m_650-i_0.in
9225,complejidad-DP,DP,9.91828,instancias/complejidad-DP/n_1000-m_450-i_1.in
9226,complejidad-DP,DP,0.766257,instancias/complejidad-DP/n_400-m_100-i_0.in
9227,complejidad-DP,DP,2.72784,instancias/complejidad-DP/n_550-m_250-i_2.in
9228,complejidad-DP,DP,0.880038,instancias/complejidad-DP/n_800-m_50-i_2.in
9229,complejidad-DP,DP,9.76406,instancias/complejidad-DP/n_950-m_400-i_0.in
9230,complejidad-DP,DP,3.95241,instancias/complejidad-DP/n_350-m_700-i_2.in
9231,complejidad-DP,DP,0.126375,instancias/complejidad-DP/n_50-m_200-i_2.in
9232,complejidad-DP,DP,0.856425,instancias/complejidad-DP/n_850-m_50-i_2.in
9233,complejidad-DP,DP,10.0412,instancias/complejidad-DP/n_900-m_450-i_2.in
9234,complejidad-DP,DP,17.9702,instancias/complejidad-DP/n_900-m_950-i_0.in
9235,complejidad-DP,DP,4.29308,instancias/complejidad-DP/n_550-m_450-i_1.in
9236,complejidad-DP,DP,2.2218,instancias/complejidad-DP/n_550-m_200-i_0.in
9237,complejidad-DP,DP,7.8508,instancias/complejidad-DP/n_550-m_700-i_0.in
9238,complejidad-DP,DP,0.247794,instancias/complejidad-DP/n_50-m_950-i_2.in
9239,complejidad-DP,DP,14.225,instancias/complejidad-DP/n_700-m_850-i_2.in
9240,complejidad-DP,DP,12.9492,instancias/complejidad-DP/n_700-m_850-i_0.in
9241,complejidad-DP,DP,0.213005,instancias/complejidad-DP/n_50-m_650-i_1.in
9242,complejidad-DP,DP,3.34643,instancias/complejidad-DP/n_300-m_650-i_0.in
9243,complejidad-DP,DP,3.9101,instancias/complejidad-DP/n_800-m_250-i_1.in
9244,complejidad-DP,DP,5.30366,instancias/complejidad-DP/n_500-m_550-i_0.in
9245,complejidad-DP,DP,6.3082,instancias/complejidad-DP/n_650-m_500-i_0.in
9246,complejidad-DP,DP,1.38776,instancias/complejidad-DP/n_750-m_100-i_1.in
9247,complejidad-DP,DP,1.269,instancias/complejidad-DP/n_400-m_150-i_1.in
9248,complejidad-DP,DP,1.2305,instancias/complejidad-DP/n_200-m_400-i_2.in
9249,complejidad-DP,DP,9.93066,instancias/complejidad-DP/n_950-m_450-i_2.in
9250,complejidad-DP,DP,0.135981,instancias/complejidad-DP/n_150-m_50-i_2.in
9251,complejidad-DP,DP,3.77399,instancias/complejidad-DP/n_350-m_600-i_1.in
9252,complejidad-DP,DP,0.960321,instancias/complejidad-DP/n_300-m_150-i_1.in
9253,complejidad-DP,DP,0.231138,instancias/complejidad-DP/n_50-m_700-i_1.in
9254,complejidad-DP,DP,16.8137,instancias/complejidad-DP/n_850-m_900-i_0.in
9255,complejidad-DP,DP,10.1004,instancias/complejidad-DP/n_950-m_450-i_0.in
9256,complejidad-DP,DP,2.04589,instancias/complejidad-DP/n_700-m_150-i_2.in
9257,complejidad-DP,DP,0.778452,instancias/complejidad-DP/n_150-m_300-i_1.in
9258,complejidad-DP,DP,12.148,instancias/complejidad-DP/n_700-m_750-i_0.in
9259,complejidad-DP,DP,15.307,instancias/complejidad-DP/n_850-m_900-i_1.in
9260,complejidad-DP,DP,3.14383,instancias/complejidad-DP/n_350-m_500-i_2.in
9261,complejidad-DP,DP,8.0252,instancias/complejidad-DP/n_500-m_900-i_0.in
9262,complejidad-DP,DP,12.8937,instancias/complejidad-DP/n_700-m_900-i_1.in
9263,complejidad-DP,DP,2.53641,instancias/complejidad-DP/n_700-m_200-i_1.in
9264,complejidad-DP,DP,1.29714,instancias/complejidad-DP/n_300-m_200-i_2.in
9265,complejidad-DP,DP,1.24737,instancias/complejidad-DP/n_250-m_300-i_0.in
9266,complejidad-DP,DP,6.51442,instancias/complejidad-DP/n_550-m_700-i_2.in
9267,complejidad-DP,DP,2.55195,instancias/complejidad-DP/n_800-m_150-i_2.in
9268,complejidad-DP,DP,5.4982,instancias/complejidad-DP/n_500-m_500-i_2.in
9269,complejidad-DP,DP,10.1154,instancias/complejidad-DP/n_650-m_900-i_2.in
9270,complejidad-DP,DP,12.9073,instancias/complejidad-DP/n_750-m_850-i_2.in
9271,complejidad-DP,DP,8.38754,instancias/complejidad-DP/n_550-m_800-i_2.in
9272,complejidad-DP,DP,7.93563,instancias/complejidad-DP/n_800-m_450-i_2.in
9273,complejidad-DP,DP,1.47363,instancias/complejidad-DP/n_200-m_550-i_0.in
9274,complejidad-DP,DP,5.24496,instancias/complejidad-DP/n_750-m_300-i_0.in
9275,complejidad-DP,DP,3.31506,instancias/complejidad-DP/n_450-m_350-i_0.in
9276,complejidad-DP,DP,6.46555,instancias/complejidad-DP/n_1000-m_300-i_2.in
9277,complejidad-DP,DP,2.29645,instancias/complejidad-DP/n_750-m_150-i_2.in
9278,complejidad-DP,DP,3.3801,instancias/complejidad-DP/n_300-m_700-i_1.in
9279,complejidad-DP,DP,10.3971,instancias/complejidad-DP/n_600-m_900-i_2.in
9280,complejidad-DP,DP,1.87416,instancias/complejidad-DP/n_950-m_100-i_2.in
9281,complejidad-DP,DP,0.966395,instancias/complejidad-DP/n_250-m_200-i_0.in
9282,complejidad-DP,DP,16.7705,instancias/complejidad-DP/n_1000-m_700-i_2.in
9283,complejidad-DP,DP,7.89755,instancias/complejidad-DP/n_950-m_400-i_1.in
9284,complejidad-DP,DP,15.635,instancias/complejidad-DP/n_750-m_1000-i_2.in
9285,complejidad-DP,DP,1.84116,instancias/complejidad-DP/n_350-m_300-i_2.in
9286,complejidad-DP,DP,0.653504,instancias/complejidad-DP/n_100-m_900-i_0.in
9287,complejidad-DP,DP,3.76105,instancias/complejidad-DP/n_300-m_850-i_1.in
9288,complejidad-DP,DP,2.65977,instancias/complejidad-DP/n_250-m_950-i_1.in
9289,complejidad-DP,DP,14.5753,instancias/complejidad-DP/n_700-m_1000-i_1.in
9290,complejidad-DP,DP,3.41116,instancias/complejidad-DP/n_350-m_650-i_0.in
9291,complejidad-DP,DP,10.1164,instancias/complejidad-DP/n_550-m_950-i_2.in
9292,complejidad-DP,DP,4.51854,instancias/complejidad-DP/n_600-m_400-i_2.in
9293,complejidad-DP,DP,3.14602,instancias/complejidad-DP/n_850-m_200-i_0.in
9294,complejidad-DP,DP,1.92372,instancias/complejidad-DP/n_650-m_150-i_1.in
9295,complejidad-DP,DP,0.379903,instancias/complejidad-DP/n_100-m_300-i_1.in
9296,complejidad-DP,DP,0.15167,instancias/complejidad-DP/n_50-m_450-i_1.in
9297,complejidad-DP,DP,12.2934,instancias/complejidad-DP/n_750-m_700-i_2.in
9298,complejidad-DP,DP,0.283564,instancias/complejidad-DP/n_100-m_200-i_0.in
9299,complejidad-DP,DP,0.62037,instancias/complejidad-DP/n_100-m_600-i_1.in
9300,complejidad-DP,DP,0.607448,instancias/complejidad-DP/n_200-m_150-i_1.in
9301,complejidad-DP,DP,7.94538,instancias/complejidad-DP/n_550-m_600-i_0.in
9302,complejidad-DP,DP,1.11088,instancias/complejidad-DP/n_150-m_850-i_0.in
9303,complejidad-DP,DP,0.977005,instancias/complejidad-DP/n_250-m_200-i_2.in
9304,complejidad-DP,DP,2.37155,instancias/complejidad-DP/n_500-m_200-i_2.in
9305,complejidad-DP,DP,13.9257,instancias/complejidad-DP/n_900-m_750-i_0.in
9306,complejidad-DP,DP,5.80422,instancias/complejidad-DP/n_550-m_550-i_1.in
9307,complejidad-DP,DP,0.094051,instancias/complejidad-DP/n_100-m_50-i_1.in
9308,complejidad-DP,DP,10.6486,instancias/complejidad-DP/n_950-m_450-i_1.in
9309,complejidad-DP,DP,0.629357,instancias/complejidad-DP/n_650-m_50-i_1.in
9310,complejidad-DP,DP,10.6679,instancias/complejidad-DP/n_850-m_600-i_0.in
9311,complejidad-DP,DP,5.00504,instancias/complejidad-DP/n_400-m_650-i_0.in
9312,complejidad-DP,DP,1.33974,instancias/complejidad-DP/n_650-m_100-i_2.in
9313,complejidad-DP,DP,5.19154,instancias/complejidad-DP/n_400-m_800-i_2.in
9314,complejidad-DP,DP,10.0774,instancias/complejidad-DP/n_850-m_500-i_2.in
9315,complejidad-DP,DP,4.70111,instancias/complejidad-DP/n_900-m_250-i_2.in
9316,complejidad-DP,DP,7.76353,instancias/complejidad-DP/n_550-m_750-i_0.in
9317,complejidad-DP,DP,0.805605,instancias/complejidad-DP/n_150-m_400-i_0.in
9318,complejidad-DP,DP,5.23615,instancias/complejidad-DP/n_500-m_600-i_2.in
9319,complejidad-DP,DP,12.0322,instancias/complejidad-DP/n_1000-m_550-i_2.in
9320,complejidad-DP,DP,4.0133,instancias/complejidad-DP/n_400-m_600-i_2.in
9321,complejidad-DP,DP,1.34581,instancias/complejidad-DP/n_300-m_200-i_0.in
9322,complejidad-DP,DP,5.4516,instancias/complejidad-DP/n_1000-m_250-i_1.in
9323,complejidad-DP,DP,2.61707,instancias/complejidad-DP/n_250-m_850-i_1.in
9324,complejidad-DP,DP,0.197912,instancias/complejidad-DP/n_50-m_750-i_1.in
9325,complejidad-DP,DP,12.0921,instancias/complejidad-DP/n_700-m_700-i_1.in
9326,complejidad-DP,DP,2.75624,instancias/complejidad-DP/n_350-m_400-i_2.in
9327,complejidad-DP,DP,2.14012,instancias/complejidad-DP/n_200-m_950-i_0.in
9328,complejidad-DP,DP,6.13136,instancias/complejidad-DP/n_350-m_800-i_2.in
9329,complejidad-DP,DP,11.0974,instancias/complejidad-DP/n_700-m_850-i_1.in
9330,complejidad-DP,DP,10.3473,instancias/complejidad-DP/n_700-m_600-i_0.in
9331,complejidad-DP,DP,2.16949,instancias/complejidad-DP/n_500-m_250-i_2.in
9332,complejidad-DP,DP,5.23038,instancias/complejidad-DP/n_550-m_400-i_1.in
9333,complejidad-DP,DP,6.92667,instancias/complejidad-DP/n_800-m_400-i_1.in
9334,complejidad-DP,DP,16.9276,instancias/complejidad-DP/n_1000-m_750-i_1.in
9335,complejidad-DP,DP,1.93903,instancias/complejidad-DP/n_200-m_900-i_1.in
9336,complejidad-DP,DP,3.19581,instancias/complejidad-DP/n_850-m_200-i_2.in
9337,complejidad-DP,DP,18.6194,instancias/complejidad-DP/n_850-m_1000-i_1.in
9338,complejidad-DP,DP,15.5272,instancias/complejidad-DP/n_750-m_950-i_0.in
9339,complejidad-DP,DP,3.64719,instancias/complejidad-DP/n_500-m_400-i_1.in
9340,complejidad-DP,DP,0.433474,instancias/complejidad-DP/n_100-m_350-i_0.in
9341,complejidad-DP,DP,3.14256,instancias/complejidad-DP/n_1000-m_150-i_1.in
9342,complejidad-DP,DP,11.4044,instancias/complejidad-DP/n_600-m_1000-i_0.in
9343,complejidad-DP,DP,5.96555,instancias/complejidad-DP/n_750-m_400-i_0.in
9344,complejidad-DP,DP,13.41,instancias/complejidad-DP/n_1000-m_600-i_2.in
9345,complejidad-DP,DP,21.5115,instancias/complejidad-DP/n_1000-m_950-i_0.in
9346,complejidad-DP,DP,8.89982,instancias/complejidad-DP/n_550-m_900-i_2.in
9347,complejidad-DP,DP,16.7578,instancias/complejidad-DP/n_950-m_850-i_1.in
9348,complejidad-DP,DP,3.1019,instancias/complejidad-DP/n_450-m_350-i_1.in
9349,complejidad-DP,DP,1.52802,instancias/complejidad-DP/n_450-m_200-i_0.in
9350,complejidad-DP,DP,5.08232,instancias/complejidad-DP/n_700-m_300-i_0.in
9351,complejidad-DP,DP,0.936434,instancias/complejidad-DP/n_150-m_500-i_1.in
9352,complejidad-DP,DP,10.6372,instancias/complejidad-DP/n_600-m_1000-i_1.in
9353,complejidad-DP,DP,5.6495,instancias/complejidad-DP/n_450-m_650-i_1.in
9354,complejidad-DP,DP,4.29928,instancias/complejidad-DP/n_650-m_300-i_0.in
9355,complejidad-DP,DP,1.90421,instancias/complejidad-DP/n_300-m_400-i_0.in
9356,complejidad-DP,DP,2.69787,instancias/complejidad-DP/n_350-m_400-i_1.in
9357,complejidad-DP,DP,0.2534,instancias/complejidad-DP/n_50-m_800-i_0.in
9358,complejidad-DP,DP,8.04233,instancias/complejidad-DP/n_900-m_400-i_1.in
9359,complejidad-DP,DP,0.38722,instancias/complejidad-DP/n_100-m_300-i_0.in
9360,complejidad-DP,DP,1.47296,instancias/complejidad-DP/n_200-m_500-i_1.in
9361,complejidad-DP,DP,12.6549,instancias/complejidad-DP/n_850-m_700-i_0.in
9362,complejidad-DP,DP,11.5854,instancias/complejidad-DP/n_950-m_550-i_1.in
9363,complejidad-DP,DP,16.9399,instancias/complejidad-DP/n_1000-m_800-i_2.in
9364,complejidad-DP,DP,2.51416,instancias/complejidad-DP/n_250-m_750-i_2.in
9365,complejidad-DP,DP,2.80304,instancias/complejidad-DP/n_450-m_350-i_2.in
9366,complejidad-DP,DP,7.92844,instancias/complejidad-DP/n_600-m_650-i_2.in
9367,complejidad-DP,DP,6.25131,instancias/complejidad-DP/n_450-m_700-i_2.in
9368,complejidad-DP,DP,2.94283,instancias/complejidad-DP/n_300-m_550-i_2.in
9369,complejidad-DP,DP,2.16268,instancias/complejidad-DP/n_250-m_650-i_1.in
9370,complejidad-DP,DP,1.1931,instancias/complejidad-DP/n_650-m_100-i_1.in
9371,complejidad-DP,DP,12.8413,instancias/complejidad-DP/n_800-m_750-i_0.in
9372,complejidad-DP,DP,0.184166,instancias/complejidad-DP/n_200-m_50-i_1.in
9373,complejidad-DP,DP,6.20994,instancias/complejidad-DP/n_700-m_400-i_1.in
9374,complejidad-DP,DP,2.57875,instancias/complejidad-DP/n_300-m_550-i_0.in
9375,complejidad-DP,DP,7.11393,instancias/complejidad-DP/n_500-m_850-i_1.in
9376,complejidad-DP,DP,1.79444,instancias/complejidad-DP/n_350-m_250-i_0.in
9377,complejidad-DP,DP,6.25935,instancias/complejidad-DP/n_400-m_900-i_1.in
9378,complejidad-DP,DP,2.18411,instancias/complejidad-DP/n_600-m_200-i_2.in
9379,complejidad-DP,DP,7.82732,instancias/complejidad-DP/n_500-m_750-i_0.in
9380,complejidad-DP,DP,8.21735,instancias/complejidad-DP/n_600-m_700-i_1.in
9381,complejidad-DP,DP,0.409856,instancias/complejidad-DP/n_450-m_50-i_2.in
9382,complejidad-DP,DP,0.823972,instancias/complejidad-DP/n_800-m_50-i_0.in
9383,complejidad-DP,DP,13.2065,instancias/complejidad-DP/n_750-m_900-i_1.in
9384,complejidad-DP,DP,3.6204,instancias/complejidad-DP/n_500-m_400-i_2.in
9385,complejidad-DP,DP,6.3333,instancias/complejidad-DP/n_450-m_700-i_0.in
9386,complejidad-DP,DP,9.77623,instancias/complejidad-DP/n_600-m_900-i_0.in
9387,complejidad-DP,DP,4.6024,instancias/complejidad-DP/n_350-m_800-i_0.in
9388,complejidad-DP,DP,9.26221,instancias/complejidad-DP/n_750-m_600-i_1.in
9389,complejidad-DP,DP,16.0958,instancias/complejidad-DP/n_1000-m_750-i_2.in
9390,complejidad-DP,DP,2.05948,instancias/complejidad-DP/n_200-m_950-i_1.in
9391,complejidad-DP,DP,1.18706,instancias/complejidad-DP/n_150-m_800-i_2.in
9392,complejidad-DP,DP,1.89263,instancias/complejidad-DP/n_950-m_100-i_0.in
9393,complejidad-DP,DP,2.57643,instancias/complejidad-DP/n_900-m_150-i_2.in
9394,complejidad-DP,DP,1.13442,instancias/complejidad-DP/n_150-m_500-i_2.in
9395,complejidad-DP,DP,8.37467,instancias/complejidad-DP/n_600-m_700-i_0.in
9396,complejidad-DP,DP,15.1464,instancias/complejidad-DP/n_800-m_900-i_0.in
9397,complejidad-DP,DP,7.10566,instancias/complejidad-DP/n_550-m_700-i_1.in
9398,complejidad-DP,DP,0.353939,instancias/complejidad-DP/n_200-m_100-i_2.in
9399,complejidad-DP,DP,6.04099,instancias/complejidad-DP/n_900-m_300-i_2.in
9400,complejidad-DP,DP,6.01989,instancias/complejidad-DP/n_400-m_950-i_0.in
9401,complejidad-DP,DP,0.287996,instancias/complejidad-DP/n_50-m_950-i_0.in
9402,complejidad-DP,DP,18.8264,instancias/complejidad-DP/n_900-m_950-i_2.in
9403,complejidad-DP,DP,0.402791,instancias/complejidad-DP/n_100-m_350-i_2.in
9404,complejidad-DP,DP,6.23731,instancias/complejidad-DP/n_400-m_950-i_2.in
9405,complejidad-DP,DP,7.0129,instancias/complejidad-DP/n_500-m_750-i_1.in
9406,complejidad-DP,DP,0.323822,instancias/complejidad-DP/n_350-m_50-i_1.in
9407,complejidad-DP,DP,9.71157,instancias/complejidad-DP/n_650-m_700-i_1.in
9408,complejidad-DP,DP,4.4802,instancias/complejidad-DP/n_550-m_450-i_2.in
9409,complejidad-DP,DP,0.168331,instancias/complejidad-DP/n_50-m_600-i_1.in
9410,complejidad-DP,DP,1.1415,instancias/complejidad-DP/n_950-m_50-i_0.in
9411,complejidad-DP,DP,14.0963,instancias/complejidad-DP/n_1000-m_650-i_2.in
9412,complejidad-DP,DP,10.4413,instancias/complejidad-DP/n_850-m_550-i_0.in
9413,complejidad-DP,DP,3.73353,instancias/complejidad-DP/n_400-m_600-i_0.in
9414,complejidad-DP,DP,0.292232,instancias/complejidad-DP/n_50-m_1000-i_1.in
9415,complejidad-DP,DP,1.77976,instancias/complejidad-DP/n_300-m_300-i_1.in
9416,complejidad-DP,DP,10.4065,instancias/complejidad-DP/n_700-m_750-i_1.in
9417,complejidad-DP,DP,4.78573,instancias/complejidad-DP/n_300-m_900-i_0.in
9418,complejidad-DP,DP,3.25565,instancias/complejidad-DP/n_750-m_200-i_2.in
9419,complejidad-DP,DP,0.622375,instancias/complejidad-DP/n_350-m_100-i_2.in
9420,complejidad-DP,DP,6.83336,instancias/complejidad-DP/n_450-m_800-i_1.in
9421,complejidad-DP,DP,9.99715,instancias/complejidad-DP/n_550-m_1000-i_1.in
9422,complejidad-DP,DP,2.17198,instancias/complejidad-DP/n_200-m_700-i_1.in
9423,complejidad-DP,DP,1.68955,instancias/complejidad-DP/n_250-m_400-i_1.in
9424,complejidad-DP,DP,0.506732,instancias/complejidad-DP/n_200-m_150-i_2.in
9425,complejidad-DP,DP,1.22868,instancias/complejidad-DP/n_1000-m_50-i_1.in
9426,complejidad-DP,DP,1.18412,instancias/complejidad-DP/n_150-m_650-i_2.in
9427,complejidad-DP,DP,0.144314,instancias/complejidad-DP/n_50-m_350-i_1.in
9428,complejidad-DP,DP,0.803903,instancias/complejidad-DP/n_150-m_400-i_2.in
9429,complejidad-DP,DP,1.38351,instancias/complejidad-DP/n_200-m_500-i_0.in
9430,complejidad-DP,DP,10.3021,instancias/complejidad-DP/n_800-m_600-i_1.in
9431,complejidad-DP,DP,6.1038,instancias/complejidad-DP/n_850-m_350-i_0.in
9432,complejidad-DP,DP,0.639096,instancias/complejidad-DP/n_250-m_150-i_0.in
9433,complejidad-DP,DP,17.9685,instancias/complejidad-DP/n_1000-m_850-i_0.in
9434,complejidad-DP,DP,23.7184,instancias/complejidad-DP/n_1000-m_1000-i_0.in
9435,complejidad-DP,DP,1.02604,instancias/complejidad-DP/n_1000-m_50-i_2.in
9436,complejidad-DP,DP,1.28255,instancias/complejidad-DP/n_200-m_450-i_1.in
9437,complejidad-DP,DP,8.55211,instancias/complejidad-DP/n_600-m_800-i_0.in
9438,complejidad-DP,DP,9.55965,instancias/complejidad-DP/n_600-m_700-i_2.in
9439,complejidad-DP,DP,11.0024,instancias/complejidad-DP/n_850-m_600-i_1.in
9440,complejidad-DP,DP,0.854842,instancias/complejidad-DP/n_150-m_450-i_1.in
9441,complejidad-DP,DP,0.231395,instancias/complejidad-DP/n_250-m_50-i_2.in
9442,complejidad-DP,DP,7.78068,instancias/complejidad-DP/n_950-m_400-i_2.in
9443,complejidad-DP,DP,1.54955,instancias/complejidad-DP/n_200-m_600-i_2.in
9444,complejidad-DP,DP,2.98082,instancias/complejidad-DP/n_600-m_250-i_1.in
9445,complejidad-DP,DP,2.47783,instancias/complejidad-DP/n_200-m_1000-i_0.in
9446,complejidad-DP,DP,20.5217,instancias/complejidad-DP/n_1000-m_900-i_1.in
9447,complejidad-DP,DP,6.87733,instancias/complejidad-DP/n_950-m_350-i_2.in
9448,complejidad-DP,DP,3.24872,instancias/complejidad-DP/n_600-m_250-i_0.in
9449,complejidad-DP,DP,17.0487,instancias/complejidad-DP/n_800-m_1000-i_2.in
9450,complejidad-DP,DP,13.4218,instancias/complejidad-DP/n_850-m_750-i_2.in
9451,complejidad-DP,DP,1.26825,instancias/complejidad-DP/n_300-m_250-i_0.in
9452,complejidad-DP,DP,2.49186,instancias/complejidad-DP/n_300-m_450-i_2.in
